corpus,split,song_id,mix_path,midi_path,n_stems,duration_sec
slakh,validation,Track01521,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01521/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01521/all_src.mid,12,273.8097052154195
slakh,validation,Track01522,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01522/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01522/all_src.mid,7,218.56943310657596
slakh,validation,Track01523,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01523/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01523/all_src.mid,12,270.24544217687077
slakh,validation,Track01524,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01524/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01524/all_src.mid,11,357.04163265306124
slakh,validation,Track01525,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01525/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01525/all_src.mid,9,302.7533786848073
slakh,validation,Track01526,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01526/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01526/all_src.mid,10,246.862947845805
slakh,validation,Track01527,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01527/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01527/all_src.mid,10,407.8004535147392
slakh,validation,Track01528,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01528/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01528/all_src.mid,6,155.6781859410431
slakh,validation,Track01529,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01529/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01529/all_src.mid,9,239.04943310657598
slakh,validation,Track01530,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01530/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01530/all_src.mid,15,174.09160997732425
slakh,validation,Track01531,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01531/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01531/all_src.mid,12,251.5765986394558
slakh,validation,Track01532,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01532/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01532/all_src.mid,6,243.00843537414966
slakh,validation,Track01533,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01533/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01533/all_src.mid,17,252.02938775510205
slakh,validation,Track01537,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01537/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01537/all_src.mid,11,167.857052154195
slakh,validation,Track01539,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01539/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01539/all_src.mid,11,290.0520634920635
slakh,validation,Track01540,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01540/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01540/all_src.mid,9,230.95727891156463
slakh,validation,Track01542,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01542/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01542/all_src.mid,7,195.4075283446712
slakh,validation,Track01545,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01545/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01545/all_src.mid,12,205.27600907029478
slakh,validation,Track01546,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01546/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01546/all_src.mid,10,241.1740589569161
slakh,validation,Track01548,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01548/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01548/all_src.mid,10,88.53768707482993
slakh,validation,Track01551,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01551/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01551/all_src.mid,10,261.77015873015876
slakh,validation,Track01552,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01552/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01552/all_src.mid,14,185.9453968253968
slakh,validation,Track01554,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01554/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01554/all_src.mid,19,405.5481179138322
slakh,validation,Track01556,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01556/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01556/all_src.mid,9,279.7075736961451
slakh,validation,Track01557,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01557/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01557/all_src.mid,8,303.18294784580496
slakh,validation,Track01558,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01558/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01558/all_src.mid,7,155.4808163265306
slakh,validation,Track01559,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01559/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01559/all_src.mid,6,243.00843537414966
slakh,validation,Track01560,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01560/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01560/all_src.mid,15,286.03501133786847
slakh,validation,Track01561,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01561/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01561/all_src.mid,13,350.6793650793651
slakh,validation,Track01563,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01563/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01563/all_src.mid,15,251.1934693877551
slakh,validation,Track01564,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01564/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01564/all_src.mid,8,206.99428571428572
slakh,validation,Track01565,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01565/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01565/all_src.mid,8,245.0053514739229
slakh,validation,Track01566,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01566/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01566/all_src.mid,9,281.11238095238093
slakh,validation,Track01568,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01568/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01568/all_src.mid,11,264.9512925170068
slakh,validation,Track01570,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01570/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01570/all_src.mid,7,221.73895691609977
slakh,validation,Track01571,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01571/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01571/all_src.mid,17,282.3894784580499
slakh,validation,Track01573,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01573/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01573/all_src.mid,6,228.64689342403628
slakh,validation,Track01574,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01574/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01574/all_src.mid,11,272.70675736961454
slakh,validation,Track01575,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01575/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01575/all_src.mid,11,305.9112925170068
slakh,validation,Track01576,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01576/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01576/all_src.mid,15,273.20598639455784
slakh,validation,Track01578,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01578/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01578/all_src.mid,11,233.09351473922902
slakh,validation,Track01579,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01579/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01579/all_src.mid,10,180.50031746031746
slakh,validation,Track01580,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01580/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01580/all_src.mid,7,254.98993197278912
slakh,validation,Track01581,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01581/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01581/all_src.mid,12,258.9837641723356
slakh,validation,Track01582,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01582/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01582/all_src.mid,7,206.87818594104309
slakh,validation,Track01583,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01583/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01583/all_src.mid,11,254.2120634920635
slakh,validation,Track01584,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01584/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01584/all_src.mid,10,256.42956916099774
slakh,validation,Track01586,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01586/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01586/all_src.mid,9,232.39691609977325
slakh,validation,Track01588,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01588/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01588/all_src.mid,6,384.0928798185941
slakh,validation,Track01589,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01589/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01589/all_src.mid,8,202.11809523809524
slakh,validation,Track01590,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01590/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01590/all_src.mid,41,268.0163265306122
slakh,validation,Track01591,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01591/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01591/all_src.mid,14,244.90086167800453
slakh,validation,Track01592,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01592/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01592/all_src.mid,7,236.42557823129252
slakh,validation,Track01594,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01594/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01594/all_src.mid,7,128.54566893424035
slakh,validation,Track01595,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01595/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01595/all_src.mid,13,251.20507936507937
slakh,validation,Track01597,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01597/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01597/all_src.mid,12,237.80716553287982
slakh,validation,Track01598,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01598/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01598/all_src.mid,15,261.00390022675737
slakh,validation,Track01599,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01599/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01599/all_src.mid,8,231.88607709750568
slakh,validation,Track01602,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01602/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01602/all_src.mid,6,245.0053514739229
slakh,validation,Track01604,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01604/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01604/all_src.mid,7,165.65115646258502
slakh,validation,Track01605,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01605/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01605/all_src.mid,11,183.76272108843537
slakh,validation,Track01606,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01606/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01606/all_src.mid,12,333.15990929705214
slakh,validation,Track01607,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01607/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01607/all_src.mid,11,122.48526077097506
slakh,validation,Track01611,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01611/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01611/all_src.mid,7,435.5482993197279
slakh,validation,Track01612,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01612/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01612/all_src.mid,10,188.38349206349207
slakh,validation,Track01613,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01613/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01613/all_src.mid,12,332.9044897959184
slakh,validation,Track01614,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01614/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01614/all_src.mid,8,228.06639455782312
slakh,validation,Track01615,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01615/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01615/all_src.mid,14,252.71437641723355
slakh,validation,Track01616,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01616/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01616/all_src.mid,12,275.2145124716553
slakh,validation,Track01618,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01618/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01618/all_src.mid,13,223.0160544217687
slakh,validation,Track01619,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01619/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01619/all_src.mid,10,218.60426303854877
slakh,validation,Track01620,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01620/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01620/all_src.mid,14,296.00798185941045
slakh,validation,Track01621,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01621/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01621/all_src.mid,11,271.3251700680272
slakh,validation,Track01622,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01622/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01622/all_src.mid,10,374.3056689342404
slakh,validation,Track01623,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01623/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01623/all_src.mid,10,249.997641723356
slakh,validation,Track01624,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01624/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01624/all_src.mid,10,188.36027210884353
slakh,validation,Track01625,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01625/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01625/all_src.mid,7,142.15256235827664
slakh,validation,Track01626,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01626/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01626/all_src.mid,10,235.71736961451248
slakh,validation,Track01628,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01628/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01628/all_src.mid,10,219.50984126984127
slakh,validation,Track01629,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01629/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01629/all_src.mid,8,262.68734693877553
slakh,validation,Track01630,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01630/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01630/all_src.mid,11,226.29006802721088
slakh,validation,Track01631,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01631/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01631/all_src.mid,10,281.86702947845805
slakh,validation,Track01632,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01632/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01632/all_src.mid,10,191.83165532879818
slakh,validation,Track01634,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01634/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01634/all_src.mid,5,232.9425850340136
slakh,validation,Track01635,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01635/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01635/all_src.mid,9,221.93632653061223
slakh,validation,Track01639,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01639/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01639/all_src.mid,7,255.88390022675736
slakh,validation,Track01641,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01641/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01641/all_src.mid,10,189.48643990929705
slakh,validation,Track01642,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01642/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01642/all_src.mid,9,239.5138321995465
slakh,validation,Track01643,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01643/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01643/all_src.mid,14,222.6097052154195
slakh,validation,Track01644,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01644/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01644/all_src.mid,12,324.17378684807255
slakh,validation,Track01645,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01645/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01645/all_src.mid,12,244.88925170068026
slakh,validation,Track01646,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01646/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01646/all_src.mid,11,258.9953741496599
slakh,validation,Track01647,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01647/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01647/all_src.mid,10,310.4159637188209
slakh,validation,Track01649,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01649/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01649/all_src.mid,10,181.38267573696146
slakh,validation,Track01650,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01650/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01650/all_src.mid,7,352.3395918367347
slakh,validation,Track01652,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01652/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01652/all_src.mid,9,150.0821768707483
slakh,validation,Track01653,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01653/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01653/all_src.mid,10,430.0103401360544
slakh,validation,Track01654,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01654/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01654/all_src.mid,14,201.10802721088436
slakh,validation,Track01655,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01655/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01655/all_src.mid,10,240.00145124716553
slakh,validation,Track01656,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01656/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01656/all_src.mid,13,219.89297052154194
slakh,validation,Track01657,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01657/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01657/all_src.mid,8,257.4164172335601
slakh,validation,Track01659,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01659/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01659/all_src.mid,9,247.64081632653063
slakh,validation,Track01660,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01660/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01660/all_src.mid,6,172.24562358276643
slakh,validation,Track01661,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01661/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01661/all_src.mid,10,314.7348752834467
slakh,validation,Track01662,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01662/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01662/all_src.mid,11,254.2120634920635
slakh,validation,Track01664,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01664/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01664/all_src.mid,13,287.3237188208617
slakh,validation,Track01665,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01665/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01665/all_src.mid,10,355.4742857142857
slakh,validation,Track01666,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01666/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01666/all_src.mid,8,239.50222222222223
slakh,validation,Track01670,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01670/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01670/all_src.mid,10,199.3897505668934
slakh,validation,Track01672,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01672/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01672/all_src.mid,8,273.6007256235828
slakh,validation,Track01674,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01674/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01674/all_src.mid,11,242.17251700680274
slakh,validation,Track01675,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01675/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01675/all_src.mid,10,188.36027210884353
slakh,validation,Track01676,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01676/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01676/all_src.mid,9,155.364716553288
slakh,validation,Track01677,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01677/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01677/all_src.mid,9,255.31501133786847
slakh,validation,Track01678,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01678/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01678/all_src.mid,11,283.96843537414964
slakh,validation,Track01679,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01679/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01679/all_src.mid,7,396.6548752834467
slakh,validation,Track01681,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01681/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01681/all_src.mid,12,249.35909297052154
slakh,validation,Track01685,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01685/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01685/all_src.mid,8,198.80925170068028
slakh,validation,Track01688,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01688/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01688/all_src.mid,7,336.42231292517005
slakh,validation,Track01689,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01689/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01689/all_src.mid,9,176.20462585034014
slakh,validation,Track01690,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01690/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01690/all_src.mid,9,311.4144217687075
slakh,validation,Track01691,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01691/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01691/all_src.mid,11,212.79927437641723
slakh,validation,Track01692,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01692/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01692/all_src.mid,16,248.4302947845805
slakh,validation,Track01693,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01693/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01693/all_src.mid,13,230.52770975056688
slakh,validation,Track01694,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01694/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01694/all_src.mid,9,365.15700680272107
slakh,validation,Track01695,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01695/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01695/all_src.mid,13,446.9260770975057
slakh,validation,Track01696,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01696/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01696/all_src.mid,6,181.2085260770975
slakh,validation,Track01697,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01697/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01697/all_src.mid,8,287.67201814058956
slakh,validation,Track01698,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01698/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01698/all_src.mid,6,172.37333333333333
slakh,validation,Track01700,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01700/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01700/all_src.mid,11,247.37378684807257
slakh,validation,Track01701,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01701/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01701/all_src.mid,12,215.04
slakh,validation,Track01702,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01702/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01702/all_src.mid,11,93.042358276644
slakh,validation,Track01703,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01703/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/validation/Track01703/all_src.mid,11,239.6299319727891
